MOCS ID,Fiscal Year,Source,Council Member,Legal Name of Organization,EIN,Status,amount,Agency,Program Name,Address,Address 2 (optional),City,State,Postcode,Purpose of Funds,Fiscal Conduit Name,FC EIN,Borough,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
FY16 1135,2016,Local,Dickens,"Cool Culture, Inc.",161636968,Cleared,5000,DCLA,,80 Hanson,Suite 605,Brooklyn,New YorkNY,11217,"Funds would be used to cover the cost of delivering  Family Pass, which provides free admission for up to five family members to 90 museums, zoos and botanic gardens; professional development to education professionals; and educational materials that help parents’ steward their children’s education which are produced in English, Spanish and Chinese.",,,,,,,,,,,
FY16 1136,2016,Speaker's Initiative,Speaker,"Cool Culture, Inc.",161636968,Cleared,75000,DCLA,,80 Hanson,Suite 605,Brooklyn,NY,11217,"Funding would be used for the “Citywide Cultural Access Program.” The requested funds would be used to cover the cost of free admission for up to five family members to 90 museums, zoos and botanic gardens; professional development to education professionals; and other programmatic materials to support parents as we engage them as the primary stewards of their children's education.",,,,,,,,,,,
FY16 1137,2016,Local,Reynoso,Cooper Park Residents Council,113288877,Cleared,5000,NYCHA,,20 Debovoise Avenue,Apt 1B,Brooklyn,New YorkNY,11211-1556,"To support Cooper Day, which celebrates families in the development and welcomes all community members. Funding will be allocated to offset the costs of this event.",,,,,,,,,,,
FY16 1273,2016,Local,Greenfield,Department of Parks and Recreation,136400434,Cleared,5000,DPR,,,,,,,Funds will be used to host outdoor movies in the park.,,,,,,,,,,,
FY16 1194,2016,Anti-Poverty,Gibson,"Crenulated Company LTD, The",141719016,Cleared,27000,DYCD,,New Settlement Apartments,1512 Townsend Ave,Bronx,New YorkNY,10452,"The funds will support the New Settlement Community Center's swimming instruction, lifeguard training, dance with Alvin Ailey, gardening, fitness classes, nutrition workshops and cooking classes.",,,,,,,,,,,
FY16 1196,2016,Youth,Cabrera,"Crenulated Company LTD, The",141719016,Cleared,10000,DYCD,,New Settlement Apartments,1512 Townsend Ave,Bronx,New YorkNY,10452,"Funding to support swimming instruction and lifeguard training for youth at the state of the art indoor swimming pool. In addition, the requested funding will support other programs at the Center including dance, capoeira, yoga, Zumba and community healthy food programs.",,,,,,,,,,,
FY16 1197,2016,Local,Speaker,"Crenulated Company LTD, The",141719016,Cleared,50000,DYCD,,New Settlement Apartments,1512 Townsend Avenue,Bronx,NY,10452,"Funds would expand programs for community youth at the recently opened New Settlement Community Center with a particular focus on dance instruction, swimming instruction, and healthy living (healthy eating and fitness)",,,,,,,,,,,
FY16 1198,2016,Local,Speaker,"Crenulated Company LTD, The",141719016,Cleared,25000,DYCD,,New Settlement Apartments,1512 Townsend Avenue,Bronx,NY,10452,To provide funding support for the College Access Center.,,,,,,,,,,,
FY16 1233,2016,Youth,Grodenchik,"DAC Athletic Club, Inc.",116080807,Cleared,7500,DYCD,,PO BOX 235,,Bayside,New YorkNY,11361,"The funding will provide a space rental, hardship applications and the first yearly Field Day event.",,,,,,,,,,,
FY16 1229,2016,Local,Rosenthal,CUNY-NYCHA Scholarship Fund,136400434,Cleared,3000,NYCHA,,,,,,,To fund CUNY Scholarships for D6 students,,,,,,,,,,,
FY16 1245,2016,Local,Kallos,"Dances Patrelle, Inc.",133468164,Cleared,5000,DYCD,,PO Box 286189,,New York,New YorkNY,10128,"To refurbish the Yorkville Nutcracker's original sets and costumes including back drop repair, replacement of party scene tree, new snow scene legs, Sugar Plum Fairy tutu/Cavalier tunic and various costumes/props.",,,,,,,,,,,
FY16 3430,2016,Local,Deutsch,"Our Place in NY, Inc.",113463309,Cleared,25000,DYCD,,44 Wall Street,,Brooklyn,New YorkNY,11234,Provide counseling to children with regard to personal safety and communication with caregivers.,,,,,,,,,,,
FY16 1265,2016,Local,Kallos,Department of Education,136400434,Cleared,5000,DOE,,,,,,,"To fund ""Teacher's Choice"" to reimburse teachers in schools in Council District 5 for the purchase of classroom supplies of their choice.  Purchases are made for appropriate educational materials for classroom use or other professional assignments.",,,,,,,,,,,
FY16 1266,2016,Anti-Poverty,Torres,Department of Health and Mental Hygiene,136400434,Cleared,10000,DOHMH,,,,,,,"Health Bucks are paper vouchers, worth $2 each, developed and distributed by NYC Health Department District Public Health Offices and which can be used to purchase fresh fruits and vegetables at participating farmers markets",,,,,,,,,,,
FY16 1267,2016,Local,Lancman,Department of Parks and Recreation,136400434,Cleared,50000,DPR,,,,,,,Funding to support events and supplies in local parks within Council District 24.,,,,,,,,,,,
FY16 1279,2016,Local,Menchaca,Department of Parks and Recreation,136400434,Cleared,30800,DPR,,,,,,,"Funds will be used to purchase 2 ""Kids in Motion""/Imagination Playground Kits, and to fund two Playground Associates. “Kids In Motion gets children in NYC “off the couch” and into playgrounds to get fit while having fun. Kids in Motion staff lead four to seven hours of free activities for children per day, including organized sports, games, fitness demos, guided walks, board games, water games and more!”",,,,,,,,,,,
FY16 1281,2016,Local,CD28,Department of Parks and Recreation,136400434,Cleared,67000,DPR,,,,,,,To support recreational activities in local parks including the purchase of additional supplies and equipment and support staff. Also to support recreational programs at Vic Hanson and additional playground support staff,,,,,,,,,,,
FY16 1282,2016,Local,Mealy,Department of Parks and Recreation,136400434,Cleared,24000,DPR,Brownsville Recreation Center,,,,,,The funding will be used to support the Brownsville Recreation Center,,,,,,,,,,,
FY16 1283,2016,Local,Kallos,Department of Parks and Recreation,136400434,Cleared,7500,DPR,,,,,,,To provide support for a senior fitness class at John Jay Park.,,,,,,,,,,,
FY16 1285,2016,Local,Miller,Department of Parks and Recreation,136400434,Cleared,15000,DPR,,,,,,,"Funding is needed for items to improve our administrative office, kitchen/food service operation and to expand program activity. Our top priority is to upgrade our office telephone system to include individual voice mail, conference calling and an integrated answering system.",,,,,,,,,,,
FY16 1286,2016,Local,Ulrich,Department of Parks and Recreation,136400434,Cleared,10000,DPR,,,,,,,"Funds will be used for parks programing in Rockaway in District 32 including children's programing, fairs and festivals",,,,,,,,,,,
FY16 1287,2016,Local,Ulrich,Department of Parks and Recreation,136400434,Cleared,2000,DPR,,,,,,,Funds will be used to install community signage in Forest Park,,,,,,,,,,,
FY16 1291,2016,Local,Gentile,Department of Sanitation,136400434,Cleared,20000,DSNY,,,,,,,Funds will pay for twice daily trash pickups.,,,,,,,,,,,
FY16 1292,2016,Local,Koslowitz,Department of Sanitation,136400434,Cleared,6000,DSNY,,,,,,,Funds will be used for Sanitation programs in Council District 29.,,,,,,,,,,,
FY16 1293,2016,Local,Dromm,Department of Sanitation,136400434,Cleared,30000,DSNY,,,,,,,"To provide additional Saturday pick-ups along 37th Avenue and Roosevelt Avenue, Jackson Heights and additional weekend pick-ups along Broadway, Elmhurst",,,,,,,,,,,
FY16 1294,2016,Local,Vallone,Department of Sanitation,136400434,Cleared,10000,DSNY,,,,,,,To support the purchase of upgraded litter baskets for Council District 19,,,,,,,,,,,
FY16 1295,2016,Local,CD28,Department of Sanitation,136400434,Cleared,15000,DSNY,,,,,,,To support additional waste baskets and garbage pickup days,,,,,,,,,,,
FY16 1296,2016,Local,Eugene,Department of Sanitation,136400434,Cleared,5650,DSNY,,,,,,,For the purchase of high end litter baskets that will be distributed throughout Council District 40 and for community cleaning activities.,,,,,,,,,,,
FY16 1298,2016,Local,Garodnick,Department of Transportation,136400434,Cleared,6000,DOT,,,,,,,Funding will support a four hour helmet fitting in Council District 4,,,,,,,,,,,
FY16 1299,2016,Local,Chin,Department of Transportation,136400434,Cleared,3500,DOT,,,,,,,Funds will be for the helmet giveaway event.,,,,,,,,,,,
FY16 1300,2016,Local,Treyger,Department of Transportation,136400434,Cleared,3500,DOT,,,,,,,To fund A Bike Helmet Giveaway in Council District 47,,,,,,,,,,,
FY16 1301,2016,Local,Levin,Department of Transportation,136400434,Cleared,3000,DOT,,,,,,,To support programming that provides free bike helmets.,,,,,,,,,,,
FY16 1302,2016,Local,Cornegy,Department of Transportation,136400434,Cleared,3500,DOT,,,,,,,To hold two bike helmet distribution events in the 36th Council District.,,,,,,,,,,,
FY16 1303,2016,Local,Rosenthal,Department of Transportation,136400434,Cleared,7000,DOT,,,,,,,Funds will support both a district wide Bike helmet give away and a Bike delivery safety forum,,,,,,,,,,,
FY16 1304,2016,Local,Greenfield,Department of Transportation,136400434,Cleared,10000,DOT,,,,,,,Funds will be used to host bike helmet fitting and giveaway events.,,,,,,,,,,,
FY16 1305,2016,Local,Cabrera,Department of Transportation,136400434,Cleared,5000,DOT,,,,,,,Funding will allow for a Bike helmet giveaway in district 14 in the Bronx,,,,,,,,,,,
FY16 1306,2016,Local,Mark-Viverito,Department of Transportation,136400434,Cleared,6000,DOT,,,,,,,To support bike helmet giveaways and related activities in El Barrio/East Harlem and the South Bronx.,,,,,,,,,,,
FY16 1327,2016,Boro,Brooklyn Delegation,District 18 Community Education Council,136400434,Cleared,5000,DOE,,,,,,,Funds will support the Community School District 18 sports program and tournament.,,,,,,,,,,,
FY16 1328,2016,Local,Maisel,District 18 Community Education Council,136400434,Cleared,3500,DOE,,,,,,,Funds will support the Community School District 18 sports program and tournament.,,,,,,,,,,,
FY16 3625,2016,Local,CD28,Public School 354Q,136400434,Cleared,5500,DOE,,,,,,,"To purchase software, new equipment and electronic devices to support Digital Library",,,,,,,,,,,
FY16 1353,2016,Local,Rodriguez,"Dominican Republic Education And Mentoring Project, Inc.",30362565,Cleared,5000,DYCD,,916 Williams Rd,Unit 2,Colchester,VermontVT,5446,"Funds to support operation DREAM Project and Young Stars Afterschool Program, which supports the academic growth and personal development of 1st – 8th grade students from local public schools",,,,,,,,,,,
FY16 1385,2016,Youth,Gentile,"Dyker Heights Athletic Association, Inc.",113422707,Cleared,5000,DYCD,,co St Bernadette Rectory,8201-13th Avenue,Brooklyn,New YorkNY,11228,"Funds will support baseball and softball programs for youth, pay for uniforms, equipment, and training equipment, and maintain a field at Bay Eighth Street.",,,,,,,,,,,
FY16 1370,2016,Local,Vallone,Douglaston Local Development Corporation,273641025,Cleared,10000,DSBS,,Station Realty,42-32 235th Street,Douglaston,New YorkNY,11363,"Funds will be used for Insurance, maintenance, and programming of the Douglaston Village Plaza.",,,,,,,,,,,
FY16 1371,2016,Local,Speaker,Douglaston Local Development Corporation,273641025,Cleared,20000,DSBS,,Station Realty,42-32 235th Street,Douglaston,NY,11363,"Funds will be used for Insurance, maintenance, and programming of the Douglaston Village Plaza.",,,,,,,,,,,
FY16 3671,2016,Local,Richards,Queens Borough Public Library,136400434,Cleared,5000,QBPL,,,,,,,Programming support for Arverne Library,,,,,,,,,,,
FY16 1500,2016,Youth,Garodnick,"Everyone Reading, Inc.",132755541,Cleared,5000,DYCD,,71 West 23rd Street - Suite 1527,,New York,New YorkNY,10010,Funding will support the Catching Up and Getting Ahead program.,,,,,,,,,,,
FY16 1422,2016,Youth,Miller,Eastern Queens Alliance,201723492,Cleared,7500,DYCD,,PO Box 300818,,Jamaica,New YorkNY,11430-0318,"Funding will be used to promote environmental education, stewardship, justice and advocacy for children and adults through in-school, summer and after-school hands-on workshops for children through field trips, tours, trail blazing, planting and other restoration activities in Idlewild Park Preserve, as well as exhibitions and workshops for children and adults. Funding will also support awareness and advocacy community cafes, meetings, and workshops for adults.",,,,,,,,,,,
FY16 1429,2016,Local,Vacca,"Edgewater Park Volunteer Hose Company No. 1, Inc.",136125044,Cleared,5000,FDNY,,1 Adee Drive,,Bronx,New YorkNY,10465,"To fund department's emergency response operations, public safety awareness initiatives, emergency vehicle maintenance, replacement of medical supplies, emergency response training, utilities and maintenance and replacement of used/worn firefighting tools.",,,,,,,,,,,
FY16 3672,2016,Local,Lancman,Queens Borough Public Library,136400434,Cleared,5000,QBPL,,,,,,,Funding to the Friends of Brairwood Library to support events and programming at Briarwood Library.,,,,,,,,,,,
FY16 1516,2016,Local,CD28,"Faith Mission, Inc. Alcohol Crisis Center",113017720,Cleared,5000,DOHMH,,,,,,,"Funding will be utilized for the following services: Medical Supplies, Clothing, Housing, Food, Transportation, Technology, Furniture, Office Supplies and FMACC Operational Expenses.",,,,,,,,,,,
FY16 1535,2016,Local,CD28,"Federation of Hindu Mandirs USA, Inc.",113276618,Pending,3500,DYCD,,,,,,,"To support programmatic and operating costs associated with: 1. Plan and execute the Annual Phagwah Parade in Richmond Hill, NY 2. Organize and execute a nine day Ramayana in the Park program in Richmond Hill, NY 3. Plan and implement the Gandhi Peace March in Richmond Hill, NY",,,,,,,,,,,
FY16 1472,2016,Local,Ulrich,"Emergency Medical Rescue of New York City, Inc.",113469831,Cleared,5000,DOHMH,,PO BOX 116,,HOWARD BEACH,New YorkNY,11414-0116,"Funds will provide CPR classes and other public information seminars, support communications, provide vehicle maintenance and equipment and supply maintenance and purchases.",,,,,,,,,,,
FY16 1498,2016,Local,Salamanca,"Everyone Reading, Inc.",132755541,Cleared,5000,DYCD,,71 West 23rd Street - Suite 1527,,New York,New YorkNY,10010,"Everyone Reading provides a variety of essential services: free tutoring for students struggling with reading, a free information and referral service through which parents and others can get advice on school services and rights and referrals to education specialists, a free support group for adults with dyslexia, professional development for teachers, specialists and other related service providers, and an annual conference with more than 80 presentations by experts in the field.  We are requesting funding to continue to provide free services and to keep our professional development affordable to parents, teachers and schools. Everyone Reading especially serves those who work with students with dyslexia and related learning disabilities.  More than 2,000 teachers and specialists attended our workshops and conference in 2014.",,,,,,,,,,,
